ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size (sq.ft),furnished,facilities,additional_facilities,region,facilities_count,additional_facilities_count
100756072,Vista Lavender,2000,900,Selangor - Puchong,Apartment,3,1,2,852,Partially Furnished,"Security, Playground, Parking, Lift",Cooking Allowed,Selangor,4,1
89573465,Ivory Residence,2015,900,Selangor - Kajang,Condominium,3,2,2,1288,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,14,5
100806665,The Zizz,2019,1599,Selangor - Damansara Damai,Service Residence,4,1,2,909,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Selangor,14,4
100806654,Gravit8,2018,2499,Selangor - Port Klang,Service Residence,4,0,2,1128,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall",None,Selangor,9,0
100806595,Sutramas Apartment,2004,1300,Selangor - Puchong,Apartment,3,1,2,845,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",Selangor,8,4
100806593,Kristal Villa,2015,850,Selangor - Kajang,Condominium,3,1,2,1009,Partially Furnished,"Parking, Playground, Swimming Pool, Security, Lift",Cooking Allowed,Selangor,5,1
100756002,Pangsapuri Lili,2017,600,Selangor - Puchong,Apartment,3,0,2,650,Partially Furnished,Playground,"Cooking Allowed, Near KTM/LRT",Selangor,1,2
100531128,Puri Pesona Apartment,2017,700,Selangor - Kajang,Apartment,3,1,2,835,Partially Furnished,"Playground, Security, Parking",Cooking Allowed,Selangor,3,1
100394873,Pangsapuri Merak (Shah Alam),2017,850,Selangor - Shah Alam,Apartment,3,1,2,850,Not Furnished,"Playground, Parking, Security",None,Selangor,3,0
100710880,Maisson Ara Damansara,2017,2600,Selangor - Ara Damansara,Service Residence,3,0,2,1385,Fully Furnished,"Minimart, Playground, Gymnasium, Jogging Track, Parking, Swimming Pool, Squash Court, Security, Sauna",None,Selangor,9,0
100806084,Suria Ixora,2017,1300,Selangor - Shah Alam,Apartment,3,0,2,700,Fully Furnished,"Multipurpose hall, Swimming Pool, Parking, Security, Lift, Playground, Jogging Track","Cooking Allowed, Air-Cond, Washing Machine",Selangor,7,3
100806011,Armanee Terrace I,2008,4200,Selangor - Petaling Jaya,Condominium,4,2,3,2400,Fully Furnished,"Parking, Security, Multipurpose hall, Sauna, Gymnasium, Squash Court, Barbeque area, Playground, Swimming Pool, Tennis Court, Club house, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,12,5
100806006,Vista Millennium Condominiums,2017,1350,Selangor - Puchong,Condominium,3,0,2,850,Fully Furnished,"Jogging Track, Security, Playground, Swimming Pool, Multipurpose hall, Gymnasium",None,Selangor,6,0
100806001,Silk Sky,2016,2000,Selangor - Balakong,Condominium,3,2,2,1087,Partially Furnished,None,None,Selangor,0,0
100476401,Apartment Harmoni,2017,550,Selangor - Damansara Damai,Apartment,3,0,2,650,Not Furnished,Playground,"Cooking Allowed, Near KTM/LRT",Selangor,1,2
100755617,Pangsapuri Mewah Cheras,2017,650,Selangor - Cheras,Apartment,3,0,2,650,Not Furnished,Playground,Cooking Allowed,Selangor,1,1
100755443,Desaminium Flora,2017,850,Selangor - Seri Kembangan,Apartment,3,1,2,850,Partially Furnished,"Playground, Security, Parking, Lift",Cooking Allowed,Selangor,4,1
100588407,Desaminium Rimba,2005,900,Selangor - Seri Kembangan,Apartment,5,1,3,1140,Partially Furnished,"Parking, Security, Lift, Playground",Cooking Allowed,Selangor,4,1
100451302,Maisson Ara Damansara,2017,2400,Selangor - Ara Damansara,Condominium,3,0,2,1385,Fully Furnished,"Sauna, Jogging Track, Parking, Minimart, Gymnasium, Squash Court, Security, Playground, Swimming Pool",Air-Cond,Selangor,9,1
100553620,Maisson Ara Damansara,2017,1800,Selangor - Ara Damansara,Service Residence,2,0,2,900,Partially Furnished,"Jogging Track, Minimart, Playground, Security, Parking, Squash Court, Sauna, Swimming Pool, Gymnasium",Air-Cond,Selangor,9,1
100805987,D' Camellia,2017,900,Selangor - Semenyih,Apartment,3,2,2,860,Not Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Multipurpose hall",Cooking Allowed,Selangor,7,1
100805749,The Arc @ Cyberjaya,2017,1500,Selangor - Cyberjaya,Service Residence,3,0,2,946,Fully Furnished,"Jogging Track, Security, Gymnasium, Sauna, Parking, Swimming Pool, Minimart, Playground","Air-Cond, Washing Machine",Selangor,8,2
100715756,Serin Residency,2014,1999,Selangor - Cyberjaya,Condominium,3,0,2,1151,Fully Furnished,"Security, Jogging Track, Minimart, Playground, Swimming Pool, Gymnasium, Parking","Air-Cond, Cooking Allowed, Washing Machine",Selangor,7,3
100805957,Harmoni @ Eco Majestic,2019,700,Selangor - Semenyih,Apartment,3,2,2,850,Partially Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Gymnasium, Sauna",Cooking Allowed,Selangor,7,1
100805684,University Tower,2017,2800,Selangor - Petaling Jaya,Condominium,3,1,2,1300,Fully Furnished,"Security, Squash Court, Parking, Gymnasium, Playground",None,Selangor,5,0
100805895,D'Cassia Apartment,2019,800,Selangor - Semenyih,Apartment,3,2,2,850,Partially Furnished,"Security, Playground, Parking, Gymnasium, Jogging Track, Minimart, Swimming Pool, Sauna, Lift",Cooking Allowed,Selangor,9,1
100805852,Residensi Permai,2020,1250,Selangor - Kajang,Condominium,3,2,2,1050,Fully Furnished,"Security, Playground, Gymnasium, Parking, Minimart, Swimming Pool, Sauna",None,Selangor,7,0
99515073,Setia Alam Apartment,2017,900,Selangor - Setia Alam,Apartment,3,2,2,800,Not Furnished,None,Cooking Allowed,Selangor,0,1
100805380,Flora Damansara Flat,2017,600,Selangor - Damansara Perdana,Flat,3,0,2,650,Not Furnished,"Minimart, Lift, Playground","Cooking Allowed, Near KTM/LRT",Selangor,3,2
100621182,Green Park,2017,1350,Selangor - Seri Kembangan,Condominium,3,2,2,854,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed",Selangor,10,2
100475353,Suria Jaya,2017,1100,Selangor - Shah Alam,Apartment,2,1,2,536,Partially Furnished,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Internet",Selangor,3,3
100805108,Ritze Perdana 1,2006,1200,Selangor - Damansara Perdana,Condominium,1,1,1,406,Fully Furnished,"Parking, Security, Squash Court, Playground, Gymnasium, Sauna, Minimart, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Selangor,9,3
100805088,Ritze Perdana 2,2010,1300,Selangor - Damansara Perdana,Condominium,1,0,1,421,Fully Furnished,"Gymnasium, Squash Court, Security, Barbeque area, Swimming Pool, Parking","Air-Cond, Washing Machine",Selangor,6,2
100805118,Taman Impian Indah Apartment (Balakong),2017,950,Selangor - Balakong,Apartment,3,1,2,850,Not Furnished,"Parking, Security, Lift, Playground",None,Selangor,4,0
100805072,Ritze Perdana 2,2010,1250,Selangor - Damansara Perdana,Condominium,1,1,1,435,Fully Furnished,"Gymnasium, Squash Court, Security, Barbeque area, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,6,4
99301349,Pandan Ria Apartment,2017,750,Selangor - Ampang,Apartment,3,0,1,650,Not Furnished,"Lift, Minimart","Cooking Allowed, Near KTM/LRT",Selangor,2,2
100804895,Springville Residence,2016,1499,Selangor - Seri Kembangan,Condominium,3,2,2,1060,Partially Furnished,"Security, Multipurpose hall, Gymnasium, Swimming Pool, Playground, Lift, Parking, Sauna, Barbeque area, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,11,5
100804795,Aster Residence Cheras,2021,1500,Selangor - Others,Condominium,2,1,2,650,Partially Furnished,"Security, Playground, Swimming Pool, Barbeque area, Parking, Gymnasium, Lift, Multipurpose hall, Jogging Track, Squash Court, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,11,3
100804792,Silk Residence,2017,1200,Selangor - Cheras,Apartment,3,2,2,1021,Partially Furnished,None,None,Selangor,0,0
100804804,Liberty Tower @ I-City,2017,2100,Selangor - I-City,Condominium,2,0,2,725,Fully Furnished,None,None,Selangor,0,0
100804783,Pangsapuri Orkid,2017,550,Selangor - Shah Alam,Apartment,3,2,1,650,Not Furnished,"Parking, Playground",None,Selangor,2,0
100804710,Tropicana City Tropics,2010,2000,Selangor - Petaling Jaya,Service Residence,2,1,2,625,Fully Furnished,"Sauna, Security, Squash Court, Gymnasium, Tennis Court, Swimming Pool, Jogging Track, Barbeque area, Playground, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Selangor,11,4
100714155,Aera Residence,2021,1800,Selangor - Petaling Jaya,Service Residence,2,2,1,718,Partially Furnished,"Security, Swimming Pool, Gymnasium, Multipurpose hall, Lift, Sauna, Parking, Barbeque area, Playground, Jogging Track, Squash Court","Cooking Allowed, Air-Cond",Selangor,11,2
99898337,Suria Permai,2017,900,Selangor - Seri Kembangan,Apartment,3,1,2,960,Partially Furnished,"Minimart, Parking, Playground, Security, Lift",None,Selangor,5,0
100804424,Kenwingston Square Garden,2020,1199,Selangor - Cyberjaya,Service Residence,1,1,1,450,Fully Furnished,"Security, Parking, Gymnasium, Jogging Track, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Selangor,5,3
100804476,Citadines Dpulze Cyberjaya,2017,1200,Selangor - Cyberjaya,Condominium,1,1,1,551,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",Selangor,14,4
100804468,Pusat Perniagaan Desa Ria,2017,950,Selangor - Balakong,Apartment,3,0,2,850,Partially Furnished,"Playground, Parking, Security, Lift",Near KTM/LRT,Selangor,4,1
100756161,Sk One Residence,2017,1600,Selangor - Seri Kembangan,Service Residence,2,2,2,966,Fully Furnished,"Multipurpose hall, Parking, Gymnasium, Playground, Swimming Pool, Barbeque area, Security, Lift",None,Selangor,8,0
100212323,Red Ruby Apartment,2017,950,Selangor - Seri Kembangan,Apartment,3,1,2,834,Partially Furnished,"Parking, Security",Air-Cond,Selangor,2,1
100804402,Emporis (Kota Damansara),2020,1900,Selangor - Kota Damansara,Duplex,1,0,2,795,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,14,4
100804356,Ttdi Adina,2014,1700,Selangor - Shah Alam,Condominium,2,1,2,863,Fully Furnished,"Minimart, Swimming Pool, Security, Playground, Gymnasium, Barbeque area, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed",Selangor,9,2
100682591,Pelangi,2017,1000,Selangor - Kajang,Condominium,3,1,2,990,Partially Furnished,"Parking, Security, Swimming Pool, Playground",Washing Machine,Selangor,4,1
100804296,Seri Baiduri (Setia Alam),2017,1600,Selangor - Setia Alam,Apartment,3,2,2,920,Fully Furnished,None,None,Selangor,0,0
100333382,Mahkota Cheras Flat,2017,600,Selangor - Cheras,Flat,3,0,2,650,Not Furnished,None,None,Selangor,0,0
100713873,Cyberia Smarthomes,2002,1500,Selangor - Cyberjaya,Condominium,5,3,4,1900,Partially Furnished,"Parking, Security, Gymnasium, Club house, Minimart, Swimming Pool, Tennis Court, Playground, Barbeque area, Lift, Multipurpose hall","Air-Cond, Cooking Allowed",Selangor,11,2
100804170,I-Residence @ I-City,2017,2300,Selangor - Shah Alam,Service Residence,3,2,3,1357,Partially Furnished,"Parking, Security, Swimming Pool, Lift, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,7,3
98998024,Seri Mutiara Apartment @ Setia Alam,2015,1000,Selangor - Setia Alam,Apartment,3,2,2,939,Not Furnished,"Parking, Security, Swimming Pool, Lift, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Barbeque area, Club house",Cooking Allowed,Selangor,12,1
100804123,Savanna Executive Suites,2017,1700,Selangor - Bangi,Service Residence,3,2,2,1017,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Lift, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Selangor,10,3
100804082,Bsp 21,2018,1000,Selangor - Bandar Saujana Putra,Service Residence,2,2,2,947,Partially Furnished,"Playground, Barbeque area, Tennis Court, Sauna, Swimming Pool, Jogging Track, Lift, Security, Parking",Cooking Allowed,Selangor,9,1
100804197,Silk Sky,2016,1300,Selangor - Balakong,Service Residence,3,2,2,1248,Partially Furnished,"Lift, Swimming Pool, Playground, Minimart, Security, Parking, Gymnasium","Cooking Allowed, Washing Machine, Air-Cond",Selangor,7,3
100804186,Emporis (Kota Damansara),2020,1950,Selangor - Kota Damansara,Duplex,3,2,2,929,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,14,4
100803943,Permata Residence @ Cheras,2017,1100,Selangor - Kajang,Condominium,3,2,2,1041,Not Furnished,"Multipurpose hall, Parking, Gymnasium, Security, Swimming Pool",None,Selangor,5,0
100803958,Savanna Executive Suites,2017,900,Selangor - Bangi,Service Residence,3,2,2,956,Not Furnished,None,"Air-Cond, Cooking Allowed",Selangor,0,2
100803924,Savanna Executive Suites,2017,1000,Selangor - Bangi,Service Residence,3,2,2,956,Not Furnished,None,"Air-Cond, Cooking Allowed",Selangor,0,2
100803919,Aster Residence Cheras,2021,3000,Selangor - Others,Condominium,3,2,3,957,Partially Furnished,"Playground, Barbeque area, Parking, Swimming Pool, Security, Gymnasium, Lift","Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine",Selangor,7,4
100803936,Savanna Executive Suites,2017,1000,Selangor - Bangi,Service Residence,3,2,2,956,Not Furnished,None,"Air-Cond, Cooking Allowed",Selangor,0,2
100803905,Laman Baiduri,2011,2000,Selangor - Subang Jaya,Condominium,3,3,2,1200,Fully Furnished,"Barbeque area, Sauna, Gymnasium, Tennis Court, Jogging Track, Security, Swimming Pool, Parking",None,Selangor,8,0
100803766,You City,2017,1400,Selangor - Cheras,Service Residence,3,2,2,1276,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Cooking Allowed, Near KTM/LRT",Selangor,6,2
100803897,D'Shire Villa,2005,1800,Selangor - Kota Damansara,Apartment,3,1,2,1001,Partially Furnished,None,None,Selangor,0,0
100713470,Seri Intan Apartments @ Setia Alam,2015,1150,Selangor - Setia Alam,Apartment,3,0,2,815,Not Furnished,"Parking, Minimart, Swimming Pool, Multipurpose hall, Sauna, Security, Jogging Track, Barbeque area, Gymnasium, Playground",None,Selangor,10,0
100803864,Bandar Baru Ampang,2017,1200,Selangor - Ampang,Apartment,3,0,1,732,Partially Furnished,Minimart,Air-Cond,Selangor,1,1
100803859,The Grand @ Kelana Damansara Suite,2017,1300,Selangor - Kelana Jaya,Service Residence,1,0,1,374,Partially Furnished,"Lift, Security, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Selangor,5,3
100803858,Mutiara Serdang (Turf View),2017,850,Selangor - Seri Kembangan,Apartment,3,1,2,1000,Partially Furnished,"Security, Playground, Swimming Pool, Gymnasium, Parking","Cooking Allowed, Near KTM/LRT",Selangor,5,2
100803728,Mutiara Ville @ Cyberjaya,2013,1100,Selangor - Cyberjaya,Condominium,1,1,1,500,Fully Furnished,"Security, Playground, Minimart, Parking, Swimming Pool, Gymnasium, Jogging Track","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",Selangor,7,4
100803727,Sri Dahlia Apartment,2004,850,Selangor - Puchong,Apartment,3,0,2,800,Partially Furnished,"Playground, Multipurpose hall",None,Selangor,2,0
100803829,Zen Residence,2011,1750,Selangor - Puchong,Condominium,3,2,2,1223,Partially Furnished,"Gymnasium, Jogging Track, Parking, Squash Court, Barbeque area, Security, Playground, Swimming Pool, Multipurpose hall, Lift, Minimart","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Selangor,11,4
100803711,Villa Sentosa,2017,1000,Selangor - Klang,Apartment,3,1,2,850,Not Furnished,None,None,Selangor,0,0
100803615,Suria Kinrara,2010,900,Selangor - Bandar Kinrara,Service Residence,3,1,2,712,Partially Furnished,"Security, Minimart, Swimming Pool, Jogging Track, Parking, Playground",None,Selangor,6,0
100803599,Sri Damansara Court,2017,1250,Selangor - Bandar Sri Damansara,Condominium,2,1,2,750,Partially Furnished,"Swimming Pool, Gymnasium, Barbeque area, Parking, Minimart, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,8,4
100803677,Koi Prima,2017,1099,Selangor - Puchong,Condominium,3,2,2,1055,Partially Furnished,None,"Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Selangor,0,4
100450335,Eclipse Residence @ Pan'Gaea,2018,2500,Selangor - Cyberjaya,Service Residence,3,2,2,950,Fully Furnished,None,None,Selangor,0,0
94320618,Aurora Residence @ Lake Side City,2017,1200,Selangor - Others,Service Residence,3,2,2,1152,Partially Furnished,"Barbeque area, Tennis Court, Multipurpose hall, Security, Playground, Swimming Pool, Sauna, Gymnasium, Lift, Parking, Minimart, Jogging Track, Squash Court","Cooking Allowed, Near KTM/LRT, Internet",Selangor,13,3
95535774,Aurora Residence @ Lake Side City,2017,1300,Selangor - Others,Service Residence,3,2,2,1152,Partially Furnished,"Swimming Pool, Barbeque area, Sauna, Playground, Gymnasium, Security, Tennis Court, Multipurpose hall, Lift, Jogging Track, Parking, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Selangor,12,4
100564455,Vista Impiana,2004,800,Selangor - Seri Kembangan,Condominium,1,1,1,450,Fully Furnished,"Minimart, Playground, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,5,4
100803437,Sri Pinang (Puchong),2017,880,Selangor - Puchong,Apartment,3,1,2,890,Partially Furnished,"Parking, Barbeque area, Swimming Pool, Playground, Security","Cooking Allowed, Air-Cond",Selangor,5,2
100803459,"Sky Park, Cyberjaya",2017,1150,Selangor - Cyberjaya,Service Residence,3,0,1,980,Fully Furnished,"Playground, Swimming Pool","Air-Cond, Near KTM/LRT, Internet",Selangor,2,3
100655567,Sri Cempaka (Pusat Bandar Puchong),2017,900,Selangor - Puchong,Apartment,3,0,2,800,Partially Furnished,"Parking, Security, Playground",None,Selangor,3,0
